content,rating
kenapa ni login malah terdeteksi offline? padahal wifi on nyala terus,1
susah buat login kode capca nya muter terus,1
"aplikasi sampah gatcha muter"" doang",1
aplikasi gak bisa di pake,1
"sangat membantu, terimakasih BPJS dan Aplikasi JKN🙏🏻🙇🏻",5
"koneksi aman... buat youtube, aman buat game aman buat buka applikasi ini, kok disuruh cek koneksi? parah",1
bagus,5
mobile jkn memudahkan pelayanan,5
"Kemajuan aplikasi mobile jkn lebih bagus lagi, semogga selalu update lebih bagus lagi",5
membantu,5
oke,5
ok,5
sangat praktis,5
bagus,5
bagus dan sangat memudahkan,5
bgus,5
sangat bagus,5
sangat membantu dan sangat mudah di gunakan,5
"udah bayar tagihan tepat waktu, bahkan lebih awal sebelum jatuh tempo di tanggal 10. tiap gajian tgl 28 langsung bayar bisa2 nya 2x tagihan ga di hitung bln oktober dan november ga di hitung padahal usah bayar tagihan nya bisa2 nya kirim chat bahwasanya blm di bayar bed banget",1
"Tidak bisa digunakan, emang saya lupa paswordnya, begitu cari cara lain lupa pasword via SMS mlah ga di kirim2 OTP nya gimana sich,,",1
sangat membantu,5
top,5
bagus,4
aplikasinya ngeleg butuh perbaikan lagi,5
bagus,5
bgus,5
sangat membantu,5
jos,5
good,5
sangat membantu,5
aplikasinya mantap banget. 👍,5
lumayan mempermudah,4
org berobat di persulit. sdh miskin x indonesia rupanya.,1
aplikasi nya sangat membantu masyarakat...,5
mantap,5
"baru mau berobat,eh dibatasi buat pendaftaran nya,gmna psien UGD...gx bsa ngebayangkan,jadwal control bsa terhambat lw di batasi",3
enak dan gampang menggunakannya,5
aplikasi sangat baik,5
Top,5
"aplikasi layanan masyarakat seharusnya lebih memadai dan lancar saat penggunaan, untuk verifikasi terlalu ribet dan sering terjadi kesalahan. tolong perbaiki aplikasi ini agar lebih praktis digunakan.",2
pelayanan nya jelek rujukan masih aktif tidak bisa di gunakan,1
sangat membantu,5
Mudah mengakses dan merubah data,5
kok nggk bisa kebuka knp ya padahal saya di sini ikut JKN Mbayar bukan gratis dr pemerintah.... saya mbayarnya lewat potongan upah dr hasil buruh di PT Unggul Jaya Jepon Blora BLORA... TP KENAPA JMO SAYA JUGA NGGAK BISA DI BUKA PD HAL SAYA BUKAN GRATIS IKUT JMO MAUPUN JKN MOBIL KENAPA SEMUA APLIKASINYA NGGAK BISA DI BUKA....PELAYANANNYA JELEK.... INI SAYA BUKAN KASIH IBU KEPADA BETA LO SAYA BENAR BENAR MBAYAR PAKAI UANG BUKAN PAKAI DAUN KOK APLIKASINYA SEMUA NGGK BISA DI BUKA,5
knp mau masuk aplikasi ga bs terus angka nik beda terus padahal sama biasanya kupakai nik sesuai KTP,4
sangat baik dan efisien,5
sangat membantu,5
mantap sangat membantu,5
ok,5
mau daftar akun tidak bisa ada notif no hp anda telah di gunakan oleh peserta lain (bagai mana jika ada peserta yg salah masukan no hp nya ) jangan mempersulit donk aplikasi nya perbaiki lagih jangan mempersulit rakyat,1
pusing make nya,3
pelayana yg cepat,5
sangat memudahkan untuk data2 perserta dan lebih efisien dalam waktu.,5
nge scan wajah aja g bisa,1
sangat membantu,5
"captcha tidak muncul, serta susah login",1
"payah payah payah, aplikasi pemerintah kenapa selalu payah. sering logout ga jelas. mau daftar faskes harus daftar ulang dulu karena logout. mau login dipersusah, Nik salah lah, pasword salah lah. payah!!!!!!!",1
mntap🙏🙏,5
Sangat baik,5
baik,5
sekarang kok gak kaya dulu yah jkn nya malah suruh daftar lagi .dulu aman aman aja daftar sekali bisa dipakai lama tinggal masuk.sekrang knpa ribet bgt min,4
Aplikasi yg sangat membantu!!,5
gabisa login aplikasi pemerintah ga guna ini mau sampai kapan seperti ini terus?,1
bikin dongkol setiap buka aplikasi ribet kudung masukin no KTP kalo pasword wajar ga praktis masih bloon ni aplikasi ditambah ga singkron Ama paskesmya dah ambil no antrian lewat aplikasi pas udah sampe tempat katanya dah tutup padahal baru jam 11 di aplikasinya tutup jam 13.30 nih gimana yg oon aplikasinya apa paskesnya,1
sangat membantu untuk orang yang sedang sakit,5
bagus sangat membantu,5
sangat puass,5
bagus,5
mantap,5
lelet,1
bermanfaat,5
okey,5
Mudah dipahami,5
"ada pertanyaan kalo permintaan tidak diizinkan, apa yang bermasalah?",2
sangat bagus dan bermanfaat untuk rakyat dan masyarakat,5
"berhasil login masuk, tapi kenapa saat mau buka beberapa fitur tulisannya anda tidak diizinkan.. mau daftar antrean online tidak bisa",2
aplikasi bagus dan membantu,5
aplikasi yg bagus,5
"masa pas mau cek in di RS data kepesertaan di jkn mobilenya malah hilang, padahal sdh daftar online.",1
"ngurusin penambahan peserta di via web online sangat susah,padahal sudah 2 x membayar peserta yang di tambahkan, di perbaiki web nya kerja yang bener jangan sering main2 kamu di bayar nya gak main2",1
semakin mudah,5
"ini kenapa tiba"" ke-logout sendiri ya? terus pas mau masuk, captcha-nya muter"" loading doang ga bisa""",2
apk lemotttt,1
"aplikasi jkn loading gak ngebuka, error",1
kenapa sering logout sendiri dan jika masuk malah dipersulit,1
lawak gbisa login. ktrngan offline mlu,1
"begus ,sangat membantu dalam pendaftaran pelayanan kesehatan . tapi aplikasinya sering error. sering logout sendiri padahal masih beberapa menit login. sering error ofline, padaahal sinyal aman. kadang ngeblank putih tidak bisa diapa apain. ini karena banyak yang menggunakan atau masalah servernya saya kurang paham.",4
good,5
bisa mempermudah layanan tapi sering lemot,5
ok,5
sangat membantu,5
bagus dan menolong,5
"saya kasih bintang 2 dulu, karna aplikasi nya tidak bisa menerima pesan, jdi susah untuk menyelesai kan pembayaran autodebit.",2
ok bisa membantu,4
bagus,5
membantu pensiunan,5
sangat berguna,5
bagus aplikasinya,4
"saya mau bertanya,gunanya ada pendaftaran online itu apa ya, saya sampai klinik udh nunggu hampir sejam tetapi yg di panggil itu nomer antrian yg di bawah saya misalnya saya no urut A10 tapi yg di panggil duluuan A11 A12 saya di lewatin pas saya tnya ke pendaftaran katanya mereka datang duluan mangkannya mereka di dahulukan,maksudnya gmna ya saya daftar online itu biar mempermudah dan mempercepat tapi knpa yg datang duluan yg di dahulukan ,untuk apa ada pendaftaran online melalui APK kalo gtu",1
tolong benerin mau riset pasword aj otp gak di kirim kirim,1
bagus,5
"aplikasi jelek, udah di bayar tapi status di aplikasi ngga ilang",1
sangat membantu,5
"download apk lain bisa, download mobile jkn gabisa aneh bgt, padahal perlu bgt urgent",3
sangat mudah di akses,5
"aplikasi gk berguna, login gk bisa apa gunanya aplikasi ini sdh lama skali mw mw tp tdk bisa krn tdk muncul captha, bila tdk berfungsi knp pula ada apalikasi ini, pdhl aq mw ngecek tunggakan iuran bpjs",1
"dg adanya aplikasi ini sangat membantu peserta BPJS, aplikasi cukup lengkap dan lancar penggunaanya",5
mempermudah ingat harus pakai internet yang kencang,5
sangat memuaskan kan,5
sangat membantu untuk pengguna mobile jkn,5
semoga bisa memberikan pelayanan yg terbaik,5
goodd,5
memuaskan 👍👍,5
great,5
baiksekali,5
klw IT ga becus kerja pecat saja jng susahin orang aplikasi error tiap hari,1
mudah dan cepat diproses,5
"aplikasi yg sudah terstruktur, semua sistem nya berfungsi dengan baik",5
Tidak bisa ambil antrian perlu mengganti nomer Hp tapi untuk verifikasi tidak bisa.,1
"BPJS sangat membantu dalam pembiayaan terutama masyarakat ekonomi menengah kebawah. Jika dapat di tingkat paskes (awal) jika melakukan berobat dengan keluhan sama yang di ulang beberapa kali (seperti saya dari tahun 2023 hingga saat ini keluhan flu berat: hidung tersumbat, bersin-bersin) sebaiknya direkomendasikan ke tingkat spesialis THT bukan ditahan. ini yang membuat kita kurang nyaman karena di tahan.",5
mantap jkn,5
"Aplikasi gila,udah coba daptar berkali- kali eror terus. gimana sih ini?!",1
sangat membantu alhamdulilah,5
oke mantap,5
mantap,5
"parah bos,tolong di perbaiki ini akun tidak bisa login jangan minta maaf terus",1
good,5
"Kenapa harus update terus ya,kemudian sering eror",5
terimakasih bagus buat ngubah tanpa harus ke kantor nya langsung,5
sangat bgus dan cepat,5
terus berbuat yang terbaik,5
ada peningkatan,5
ok la tapi sering susah kalo mau antri online,3
"aplikasinya tidak bisa discreenshoot, lalu mau ambil nomor antrian dipoli selalu penuh. Parah. kenapa tidak seperti dulu saja, antrian langsung dipoli tanpa dibatasi pelayananya.",1
iklan terooos,1
"ngga bisa login. Sudah kirim pengaduan tapi jawaban sama sekali ngga guna. Suruh reset password, tapi apk nya ngga bisa ngiri OTP sudah berkali kali dicoba .pulsa pun ada. ngga ada solusi pdhl sudah berbulan bulan",1
"percuma pake antrian online, sampe klinik di tolak karna kuota BPJS habis!!! satu lagi kebingungan saya kenapa ada menu marketplace di dalam aplikasi ini yang mengarahkan ke marketplace nya ketika di klik???",1
sangat bagus,5
setiap kali buka harus login dulu pake nomer KTP.. ada baiknya masuk sekali saja,1
sangat gampang dh aplikasikan..t erimakasih,5
cepat dan mudah di gunakan,5
muantaaaab,5
"sangat mudah dan aman,,juga sesuai harapan",5
sangat membantu,5
"Bintang berbicara karena ini program dari pemerintah daerah dan pusat, untuk indepidu, harapan semua tampa kendala.",5
membantu sekali,5
top,5
"apalah apk buruk, biometrik ngga selesai²",1
"log in ga bisa tot , perbaikin apk nya napa , atau sengaja biar tdk bisa akses masuk ke apk nya , gatelll",1
"makin kesini makin menyusahkan,, GK bisa login, bilangnya nik salah terus,",1
"Aplikasi jelek. bikin yang bener! mau login aja repot. nyusahin, gabisa diklik masuk. dari pada nyuruh bikin laporan ke email atau datang langsung mending benerin ni aplikasi. udh banyak keluhan tapi ga dibener benerin. jadi pegawai digaji rakyat, kerja yang bener!",1
"dari update yang terbaru sekarang ga bisa Screenshot padahal mau di fotocopy tapi ga bisa kenapa si ini mobile jkn? di benerin dong, mau foto copy nih",1
"padahal udah punya akun sudah memasukan NIK sama password dengan benar.. kenapa pas mau login salah terus, susah amat aplikasinya di pake login",2
"gagal muluk aplikasi apaan sich GK jelas menyusahkan aja,",1
Terimakasih bpjs.,5
Alhamdulillah,5
pelayanan cepat,5
masih oke,5
"gak ngerti buat mendaftar log in, kok harus ada kode referral segala? Bukannya memudahkan tapi memperSulit!",1
lumayan bagus,4
bagus aplikasinya,4
bagus,5
jadi mudah,5
sangat bermanfaat,5
pelayanan bagus,5
customer service setiap ada masalah sistem di aplikasi malah suruh tanyakan ke rumah sakit apa fungsi nya customer servis tidak menyelesaikan masalah kalau begitu,1
aplikasi yang sangat bagus dan sangat membantu,5
apknya eror untuk login gak bisa tolong di benerin dong,1
aplikasi tolool,1
suka error,1
sudah paling Update malah eror terussssss,1
"ga bisa login, captcha nya muter doang",2
"kita daftar berobat harus lewat online,tapi kenyataan dari aplikasi ini apa?suka keluar sendiri, waktu mau login lagi, tidak bisa bisa, selau loading padahan apk lain tidak loading, mau berobat saja susah, padahal kita aja bayar meskipun itu perbulan!!!,memang harus mempersulit kita sebagai rakyat kecil yang ingin berobat? apa fungsinya aplikasi yg selalu loading ga jelas !!",1
"tolong di perbaiki, kode captha muter doang gak muncul²... jadi gak bisa login paketan padahal aman jaringan kenceng, sampe hp di restar berkali2 sama aja masih gak bisa",1
Bikin ribed aja aplikasi pas lagi dibutuhin sering error padahal orang sakit harus buru2 ditangani.,1
"setiap bulan update aplikasi dan slalu login, tapi setiap log-in selalu susah yg caphca tidak tampil,yg aplikasi eror bukan membatu malah buat ribet",1
"dikasih chapta, eh malah muter2. gimana loginnya klo kaya gini",1
terlog-out sendiri dan tdk bisa login. dulu bagus skrg kok turun performa. saya tidak yakin aplikasi ini mendapat rating 4.5 bintang saya baca hampir rata² memberi nilai 1 bintang,1
"aplikasi bodoh, orang dimana mana bikin software untuk mempermudah pengguna, ini justru makin mempersulit pengguna, orang mau berobat udah setengah mati pun harus ngingat ngingat password dulu, lawak",1
sudah update malah gabisa log in,1
tidak bisa login capcha tidak keluar,1
apk ga bisa di pake ga update nyusahin banget sumpah orang mau berobat malah ga bisa login su,1
kenapa mau login captcha muter2 terus? tolong dong d perbaiki,2
tidak bisa log in stak terus di menu log in,2
"semenjak di perbarui kenapa JD susah eror Mulu, mau berobat jkn nya eror terus ,",2
aplikasi yg MEMPERSULIT orang. susah sekali mau log in. berbenah coba. !,1
gabisa d gunakan selalu eror,1
Sulit login,1
"orang mau berobat captcha nya muter2 doank, gk ad yg monitoring aplikasinya apa?",2
sangat membantu,4
"sering logout sendiri, di samsung S23 ultra. Setiap ada update selalu logout. Ini captcha nya error jadi tidak bisa login. Tolong ya kak",2
servernya lemot,2
"Pasword sydwh benar dan captcha sudah bener masih saja gak bisa,,,apa sih maunya aplikasi ini",1
ini yang bikin aplikasi niat ga ?? errorr terusss sistem nya !!!! coba lagi coba lagi,1
aplikasi aneh gangguan mulu duit nya di korup mulu sih engga bner kalah ama server roblox,1
login susah banget,3
"gabisa login, padahal kuota aman jaringan pun stabil",1
Tidak bisa login walau sinyal dan identitas telah dimasukkan dengan benar.,1
keluar mulu dan susah masuknya,1
susah buat akun bnyk bug,3
kenapa ini jaringan ?? tidak bisa masuk,1
kenapa ya sekarang eror Mulu tolong lah perbaiki kekurang nya,1
error mulu 🙄,1
Aplikasi nyusahin..... ERORRRRRRRRRR NGGA BISA MASUK,1
"ini aplikasi bobrok banget dah gilaa mau login sama buat akun susah nya minta ampun, giliran makan uang rakyat aja cepet",2
ok,5
ribet jncok kita mau berobat mlh d persulit tinggal dtng daftar mlh d sruh pke apk login ngk mau msuk msuk INTINYA RIBETTT,1
"Mau dipake pendaftaran, login ajh susah, minta tolong diperbaiki Trimakasih",2
ada beberapa kendala tapi overall bagus,4
dapat membantu orang orang,5
error. ga bisa ambil antrian,1
cepat responnya dan mudah menggunakan nya,5
Sangat Membantu terima kasij mobile jkn,5
bikin ribet doang 😄,1
habis periksa poli umum dan akan daftar untuk poli gigi hari selanjutnya tidak dapat masuk karena riwayat pendaftaran masih dan tidak ada menu hapus riwayat daftar tak kasih bintang 2 dulu,2
mantap aplikasinya sangat membantu,5
mantap sangat membantu,5
sangat membantu,5
Alhamdulillah sekarang sudah bisa cuma ya masih bingung kok bisa nomor dibilang sudah dipakai padahal belum pernah buat sebelumnya,4
"ini aplikasi jkn knp. erory ketutup sendiri hrs masuk dftr ulang.. kita nih ngecek aplikasi utk byr.. aneh bngt.. bikin ribet dftr ulang mskin no nik dll.. jgn di bikin ribet lah.. kita byr tepat wkt utk. di pake aj kagak. inibpjs.. cuma untuk cek mau BAYAR.. di buat ribet dh berkali"" hrs login awal.. hbskan wkt aj.. nungak juga kagak pernah.. tepat waktu.. zonk bngt.. mau byr aj di susah"" apa lagi kalo gk bayar...",3
mudah menggunakannya,5
"update mulu, giliran login tidak bisa masuk,mau ganti kata sandi kode OTP tidak dikirim kan.",3
sangat membantu,5
ok,4
aplikasinya bagus sekali,5
aplikasi tidak berguna dan menyusahkan,1
ok bet,5
"susah amat mau verifikasi minta kode wa kita ke wa kembali ke jkn dah ilang, begitu terus, minta kode mail, kita tinggal buka mail kembali ke halaman jkn dah ilang lagi..",3
sangat membantu,5
sangat membantu,5
memudahkan kita untuk meningkatkan kesehatan,5
mantap,5
kode di SMS gak masuk2 pulsa udah abis hadeh,1
sangat membantu,5
"verifikasi wajah gabisa, daftar ambil antrian jg gabisa",1
"satu dari ribuan layanan pemerintah yang tidak ribet, tidak berbelit-belit dan sangat membantu masyarakat benar benar berdedikasi untuk melayani masyarakat dan integritas tinggi defenisi sebenarnya dari integritas dan melayani dengan sepenuh hati adalah cerminan dari JKN mobile",5
respon cepat,5
"mempermudah urusan utk mengubah data peserta jg faskes pertama,mantap moga dpt dipermudah segala urusannya,terimakasih",5
banyak eror nya ini aplikasi,1
sudah bagus mantap,5
Sangat membantu dan mempermudah,5
sangat mebantu,5
sudah 2 minggu ngebug terus..padahal saya butuh buat ambil antrian..tolong diperbaiki..,1
tolong sediakan fitur ss,4
"susah login, katanya no antian rs biar cepat lewat aplikasi ini nyatanya login aja susah banget",1
mantap,5
"Saya login apk tp logout sendiri dan ada keterangan udh login di perangkat lain. Saat itu saya langsung amanin akun dan ganti passowrd. Tp pas login kenapa ga jadi ya? NIK, password dan kode captcha udh bener tp salah mulu ga bisa masuk. Tolong dibantu buat menyelesaikan masalah ini.",3
terima kasih,5
luar biasa hebat,5
Udah berulang kali minta kode verifikasi otp kagak pernah muncul,1
apakah aplikasi ini bisa di akses 2 KK kalau bisa caranya gimna?,5
sangat membantu... ga usah ribet datang ke kantor BPJS dan lama ngantri... tinggal klik klik beres.... terus banyak fitur dan kelebihan nya LG .. ga percaya download donk...,5
memudahkan peserta..dlm urusan kesehatan.ke RSUD,5
"Saya mau nambah peserta untuk anak saya, tapi nggak bisa dengan alasan bayi baru lahir, padahal jelas-jelas data yang saya isi tahun lahir anak saya 2023, Ini terjadi berulang, dari 2023, 2024, dan bahkan sekarang 2025 saya coba lagi, ternyata masih nggak bisa.. tolong dong,",4
kurang nya no antrian suka ngilang sndri jdi susah liat nya lagi,4
aplikasinya sangat memudahkan saya dan keluarga,5
membantu memudahkan pendaftaran,4
"sering keluar sendiri dari aplikasi jkn,kemudian login lagi susah masuk",1
ok bgd,5
mudah,5
ini aplikasi gimana ya.. suka log out sendiri.. mau daftar antrian buat kontrol susah padahal rujukan sudah baru. kan capek harus log in terus. setelah coba log in gak bisa.. ngisi data sudah benar2. malah suruh mengulang2 terus.,2
proses perubahan data cepat terima kasih,5
Bagus banyak kemajuan dan sangat bermanfaat.,5
akun sering keluar sendiri,1
mantap jaya,5
